"LineId","Date","Time","Pid","Tid","Level","Component","Content","EventId","EventTemplate"
"1","11-11","22:53:40.390","0","0","I","logd    ","logdr: UID=2000 GID=2000 PID=6643 b tail=0 logMask=99 pid=0 start=0ns deadline=0ns","E0","logdr: UID= <*> GID= <*> PID= <*> b tail= <*> logMask= <*> pid= <*> start= <*> deadline= <*>"
"2","11-11","22:53:41.135","30395","30448","D","EGL_emulation","app_time_stats: avg=666.01ms min=333.14ms max=998.88ms count=2","E8","app_time_stats: avg= <*> min= <*> max= <*> count= <*>"
"3","11-11","22:53:42.478","6648","6648","D","AndroidRuntime",">>>>>> START com.android.internal.os.RuntimeInit uid 2000 <<<<<<","E29",">>>>>> START <*> uid <*> <<<<<<"
"4","11-11","22:53:42.484","6648","6648","I","AndroidRuntime","Using default boot image","E90","Using <*> boot image"
"5","11-11","22:53:42.484","6648","6648","I","AndroidRuntime","Leaving lock profiling enabled","E91","Leaving <*> profiling enabled"
"6","11-11","22:53:42.488","6648","6648","I","app_process","Core platform API reporting enabled, enforcing=false","E149","Core platform API reporting enabled, enforcing= false"
"7","11-11","22:53:42.586","6648","6648","D","app_process","Time zone APEX ICU file found: /apex/com.android.tzdata/etc/icu/icu_tzdata.dat","E152","Time zone APEX ICU file found: <*>"
"8","11-11","22:53:42.586","6648","6648","D","app_process","I18n APEX ICU file found: /apex/com.android.i18n/etc/icu/icudt70l.dat","E36","<*> APEX ICU file found: <*>"
"9","11-11","22:53:42.610","6648","6648","D","AndroidRuntime","Calling main entry com.android.commands.monkey.Monkey","E92","Calling <*> entry <*>"
"10","11-11","22:53:42.612","6648","6648","W","Monkey  ","args: [-s, 700, -p, com.android.settings, --throttle, 100, --pct-touch, 60, --pct-motion, 10, --pct-nav, 10, --pct-majornav, 5, --pct-syskeys, 10, --pct-appswitch, 5, --ignore-crashes, --ignore-timeouts, --ignore-security-exceptions, -v, 1003]","E199","args: [-s, <*> -p, <*> --throttle, <*> --pct-touch, <*> --pct-motion, <*> --pct-nav, <*> --pct-majornav, <*> --pct-syskeys, <*> --pct-appswitch, <*> --ignore-crashes, --ignore-timeouts, --ignore-security-exceptions, -v, <*>"
"11","11-11","22:53:42.612","6648","6648","W","Monkey  ","arg: ""-s""","E201","arg: <*>"
"12","11-11","22:53:42.612","6648","6648","W","Monkey  ","arg: ""700""","E201","arg: <*>"
"13","11-11","22:53:42.612","6648","6648","W","Monkey  ","arg: ""-p""","E201","arg: <*>"
"14","11-11","22:53:42.612","6648","6648","W","Monkey  ","arg: ""com.android.settings""","E201","arg: <*>"
"15","11-11","22:53:42.612","6648","6648","W","Monkey  ","arg: ""--throttle""","E201","arg: <*>"
"16","11-11","22:53:42.612","6648","6648","W","Monkey  ","arg: ""100""","E201","arg: <*>"
"17","11-11","22:53:42.612","6648","6648","W","Monkey  ","arg: ""--pct-touch""","E201","arg: <*>"
"18","11-11","22:53:42.612","6648","6648","W","Monkey  ","arg: ""60""","E201","arg: <*>"
"19","11-11","22:53:42.612","6648","6648","W","Monkey  ","arg: ""--pct-motion""","E201","arg: <*>"
"20","11-11","22:53:42.612","6648","6648","W","Monkey  ","arg: ""10""","E201","arg: <*>"
"21","11-11","22:53:42.612","6648","6648","W","Monkey  ","arg: ""--pct-nav""","E201","arg: <*>"
"22","11-11","22:53:42.612","6648","6648","W","Monkey  ","arg: ""10""","E201","arg: <*>"
"23","11-11","22:53:42.612","6648","6648","W","Monkey  ","arg: ""--pct-majornav""","E201","arg: <*>"
"24","11-11","22:53:42.612","6648","6648","W","Monkey  ","arg: ""5""","E201","arg: <*>"
"25","11-11","22:53:42.612","6648","6648","W","Monkey  ","arg: ""--pct-syskeys""","E201","arg: <*>"
"26","11-11","22:53:42.612","6648","6648","W","Monkey  ","arg: ""10""","E201","arg: <*>"
"27","11-11","22:53:42.615","6648","6648","W","Monkey  ","arg: ""--pct-appswitch""","E201","arg: <*>"
"28","11-11","22:53:42.615","6648","6648","W","Monkey  ","arg: ""5""","E201","arg: <*>"
"29","11-11","22:53:42.615","6648","6648","W","Monkey  ","arg: ""--ignore-crashes""","E201","arg: <*>"
"30","11-11","22:53:42.615","6648","6648","W","Monkey  ","arg: ""--ignore-timeouts""","E201","arg: <*>"
"31","11-11","22:53:42.615","6648","6648","W","Monkey  ","arg: ""--ignore-security-exceptions""","E201","arg: <*>"
"32","11-11","22:53:42.615","6648","6648","W","Monkey  ","arg: ""-v""","E201","arg: <*>"
"33","11-11","22:53:42.615","6648","6648","W","Monkey  ","arg: ""1003""","E201","arg: <*>"
"34","11-11","22:53:42.615","6648","6648","W","Monkey  ","data=""700""","E202","data= <*>"
"35","11-11","22:53:42.615","6648","6648","W","Monkey  ","data=""com.android.settings""","E202","data= <*>"
"36","11-11","22:53:42.615","6648","6648","W","Monkey  ","arg=""--throttle"" mCurArgData=""null"" mNextArg=5 argwas=""--throttle"" nextarg=""100""","E217","arg= <*> mCurArgData= ""null"" mNextArg= <*> argwas= <*> nextarg= <*>"
"37","11-11","22:53:42.615","6648","6648","W","Monkey  ","data=""100""","E202","data= <*>"
"38","11-11","22:53:42.615","6648","6648","W","Monkey  ","arg=""--pct-touch"" mCurArgData=""null"" mNextArg=7 argwas=""--pct-touch"" nextarg=""60""","E217","arg= <*> mCurArgData= ""null"" mNextArg= <*> argwas= <*> nextarg= <*>"
"39","11-11","22:53:42.615","6648","6648","W","Monkey  ","data=""60""","E202","data= <*>"
"40","11-11","22:53:42.616","6648","6648","W","Monkey  ","arg=""--pct-motion"" mCurArgData=""null"" mNextArg=9 argwas=""--pct-motion"" nextarg=""10""","E217","arg= <*> mCurArgData= ""null"" mNextArg= <*> argwas= <*> nextarg= <*>"
"41","11-11","22:53:42.616","6648","6648","W","Monkey  ","data=""10""","E202","data= <*>"
"42","11-11","22:53:42.616","6648","6648","W","Monkey  ","arg=""--pct-nav"" mCurArgData=""null"" mNextArg=11 argwas=""--pct-nav"" nextarg=""10""","E217","arg= <*> mCurArgData= ""null"" mNextArg= <*> argwas= <*> nextarg= <*>"
"43","11-11","22:53:42.616","6648","6648","W","Monkey  ","data=""10""","E202","data= <*>"
"44","11-11","22:53:42.616","6648","6648","W","Monkey  ","arg=""--pct-majornav"" mCurArgData=""null"" mNextArg=13 argwas=""--pct-majornav"" nextarg=""5""","E217","arg= <*> mCurArgData= ""null"" mNextArg= <*> argwas= <*> nextarg= <*>"
"45","11-11","22:53:42.616","6648","6648","W","Monkey  ","data=""5""","E202","data= <*>"
