"LineId","Date","Time","Pid","Tid","Level","Component","Content","EventId","EventTemplate"
"1","11-11","22:51:18.576","0","0","I","logd    ","logdr: UID=2000 GID=2000 PID=6194 b tail=0 logMask=99 pid=0 start=0ns deadline=0ns","E0","logdr: UID= <*> GID= <*> PID= <*> b tail= <*> logMask= <*> pid= <*> start= <*> deadline= <*>"
"2","11-11","22:51:20.666","6199","6199","D","AndroidRuntime",">>>>>> START com.android.internal.os.RuntimeInit uid 2000 <<<<<<","E7",">>>>>> START <*> uid <*> <<<<<<"
"3","11-11","22:51:20.674","6199","6199","I","AndroidRuntime","Using default boot image","E74","Using default boot image"
"4","11-11","22:51:20.674","6199","6199","I","AndroidRuntime","Leaving lock profiling enabled","E77","Leaving lock profiling <*>"
"5","11-11","22:51:20.680","6199","6199","I","app_process","Core platform API reporting enabled, enforcing=false","E157","Core platform API reporting enabled, enforcing= false"
"6","11-11","22:51:20.768","6199","6199","D","app_process","Time zone APEX ICU file found: /apex/com.android.tzdata/etc/icu/icu_tzdata.dat","E160","Time zone APEX ICU file found: <*>"
"7","11-11","22:51:20.768","6199","6199","D","app_process","I18n APEX ICU file found: /apex/com.android.i18n/etc/icu/icudt70l.dat","E15","<*> APEX ICU file found: <*>"
"8","11-11","22:51:20.791","6199","6199","D","AndroidRuntime","Calling main entry com.android.commands.monkey.Monkey","E95","<*> main entry <*>"
"9","11-11","22:51:20.792","6199","6199","W","Monkey  ","args: [-s, 500, -p, com.android.settings, --throttle, 100, --pct-touch, 60, --pct-motion, 10, --pct-nav, 10, --pct-majornav, 5, --pct-syskeys, 10, --pct-appswitch, 5, --ignore-crashes, --ignore-timeouts, --ignore-security-exceptions, -v, 1038]","E216","args: [-s, <*> -p, <*> --throttle, <*> --pct-touch, <*> --pct-motion, <*> --pct-nav, <*> --pct-majornav, <*> --pct-syskeys, <*> --pct-appswitch, <*> --ignore-crashes, --ignore-timeouts, --ignore-security-exceptions, -v, <*>"
"10","11-11","22:51:20.792","6199","6199","W","Monkey  ","arg: ""-s""","E218","arg: <*>"
"11","11-11","22:51:20.792","6199","6199","W","Monkey  ","arg: ""500""","E218","arg: <*>"
"12","11-11","22:51:20.792","6199","6199","W","Monkey  ","arg: ""-p""","E218","arg: <*>"
"13","11-11","22:51:20.792","6199","6199","W","Monkey  ","arg: ""com.android.settings""","E218","arg: <*>"
"14","11-11","22:51:20.792","6199","6199","W","Monkey  ","arg: ""--throttle""","E218","arg: <*>"
"15","11-11","22:51:20.792","6199","6199","W","Monkey  ","arg: ""100""","E218","arg: <*>"
"16","11-11","22:51:20.792","6199","6199","W","Monkey  ","arg: ""--pct-touch""","E218","arg: <*>"
