"LineId","Date","Time","Pid","Tid","Level","Component","Content","EventId","EventTemplate"
"1","06-30","19:13:34.870","624","645","D","ActivityManagerTiming","OnBootPhase_1000_com.android.server.app.GameManagerService$Lifecycle","E0","<*>"
"2","06-30","19:13:34.871","624","645","D","GameManagerService","onBootCompleted","E1","onBootCompleted"
"3","06-30","19:13:34.871","624","645","V","ActivityManagerTiming","OnBootPhase_1000_com.android.server.app.GameManagerService$Lifecycle took to complete: 0ms","E262","<*> took to complete: <*>"
"4","06-30","19:13:34.871","624","645","D","ActivityManagerTiming","OnBootPhase_1000_com.android.safetycenter.SafetyCenterService","E0","<*>"
"5","06-30","19:13:34.871","624","645","V","ActivityManagerTiming","OnBootPhase_1000_com.android.safetycenter.SafetyCenterService took to complete: 0ms","E262","<*> took to complete: <*>"
"6","06-30","19:13:34.871","624","645","D","ActivityManagerTiming","OnBootPhase_1000_com.android.server.appsearch.AppSearchModule$Lifecycle","E0","<*>"
"7","06-30","19:13:34.871","624","645","V","ActivityManagerTiming","OnBootPhase_1000_com.android.server.appsearch.AppSearchModule$Lifecycle took to complete: 1ms","E262","<*> took to complete: <*>"
"8","06-30","19:13:34.871","624","645","D","ActivityManagerTiming","OnBootPhase_1000_com.android.server.compos.IsolatedCompilationService","E0","<*>"
"9","06-30","19:13:34.873","624","645","V","ActivityManagerTiming","OnBootPhase_1000_com.android.server.compos.IsolatedCompilationService took to complete: 2ms","E262","<*> took to complete: <*>"
"10","06-30","19:13:34.873","624","645","D","ActivityManagerTiming","OnBootPhase_1000_com.android.server.media.MediaCommunicationService","E0","<*>"
"11","06-30","19:13:34.873","624","645","V","ActivityManagerTiming","OnBootPhase_1000_com.android.server.media.MediaCommunicationService took to complete: 0ms","E262","<*> took to complete: <*>"
"12","06-30","19:13:34.873","624","645","D","ActivityManagerTiming","OnBootPhase_1000_com.android.server.compat.overrides.AppCompatOverridesService$Lifecycle","E0","<*>"
"13","06-30","19:13:34.873","624","645","V","ActivityManagerTiming","OnBootPhase_1000_com.android.server.compat.overrides.AppCompatOverridesService$Lifecycle took to complete: 0ms","E262","<*> took to complete: <*>"
"14","06-30","19:13:34.873","624","645","V","ActivityManagerTiming","OnBootPhase_1000 took to complete: 48ms","E263","OnBootPhase_1000 <*> <*> <*> <*>"
"15","06-30","19:13:34.873","624","645","V","ActivityManagerTiming","TotalBootTime took to complete: 6268ms","E264","TotalBootTime <*> <*> <*> <*>"
"16","06-30","19:13:34.873","624","645","D","SystemServerInitThreadPool","Shutdown requested","E408","Shutdown requested"
"17","06-30","19:13:34.873","624","645","D","SystemServerTiming","WaitInitThreadPoolShutdown","E41","WaitInitThreadPoolShutdown"
"18","06-30","19:13:34.873","624","645","D","SystemServerInitThreadPool","Shutdown successful","E409","Shutdown <*>"
"19","06-30","19:13:34.873","624","645","V","SystemServerTiming","WaitInitThreadPoolShutdown took to complete: 0ms","E262","<*> took to complete: <*>"
"20","06-30","19:13:34.879","624","645","I","ActivityManager","User 0 state changed from BOOTING to RUNNING_LOCKED","E482","<*> <*> <*> <*> <*> BOOTING <*> RUNNING_LOCKED"
"21","06-30","19:13:34.879","624","645","W","ActivityManager","UserLifecycleEvent 4 received without an active userJourneySession.","E563","UserLifecycleEvent <*> received without an active userJourneySession."
"22","06-30","19:13:34.880","624","690","D","AppStandbyController","Loaded headless system app cache in 2 ms: appIdleEnabled=false","E665","Loaded headless system app cache in <*> ms: appIdleEnabled= false"
"23","06-30","19:13:34.881","624","645","D","StorageManagerService","unlockUserKey: 0 isFileEncryptedNativeOrEmulated: true hasSecret: false","E715","unlockUserKey: <*> isFileEncryptedNativeOrEmulated: <*> hasSecret: <*>"
"24","06-30","19:13:34.882","254","254","D","vold    ","fscrypt_unlock_user_key 0 serial=0","E842","fscrypt_unlock_user_key <*> serial= <*>"
"25","06-30","19:13:34.883","254","254","D","vold    ","Trying user CE key /data/misc/vold/user_keys/ce/0/current","E265","Trying <*> <*> <*> <*>"
"26","06-30","19:13:34.889","254","254","D","vold    ","Successfully retrieved key","E982","Successfully retrieved key"
"27","06-30","19:13:34.897","254","254","D","vold    ","Installed fscrypt key with ref e5b4edab9cdd467fe59c13e80b30a7b8 to /data","E483","<*> <*> <*> <*> <*> <*> <*> <*>"
"28","06-30","19:13:34.897","254","254","D","vold    ","Added fscrypt-provisioning key for e5b4edab9cdd467fe59c13e80b30a7b8 to session keyring","E489","<*> fscrypt-provisioning <*> <*> <*> <*> session keyring"
"29","06-30","19:13:34.897","254","254","D","vold    ","Installed ce key for user 0","E734","Installed ce key for user <*>"
"30","06-30","19:13:34.898","624","645","D","SystemServerTiming","finishUserUnlocking-0","E0","<*>"
"31","06-30","19:13:34.898","624","645","W","ActivityManager","UserLifecycleEvent 5 received without an active userJourneySession.","E563","UserLifecycleEvent <*> received without an active userJourneySession."
"32","06-30","19:13:34.898","624","645","D","ActivityManager","Started unlocking user 0","E872","Started unlocking user <*>"
"33","06-30","19:13:34.898","624","645","D","ActivityManager","Unlocking user 0 progress 0","E294","Unlocking <*> <*> progress <*>"
"34","06-30","19:13:34.898","624","645","D","ActivityManager","Unlocking user 0 progress 5","E294","Unlocking <*> <*> progress <*>"
"35","06-30","19:13:34.899","624","642","D","SystemServerTiming","UM.onBeforeUnlockUser-0","E0","<*>"
"36","06-30","19:13:34.899","624","642","D","SystemServerTiming","prepareUserData-0","E0","<*>"
"37","06-30","19:13:34.899","254","254","D","vold    ","fscrypt_prepare_user_storage for volume null, user 0, serial 0, flags 2","E666","fscrypt_prepare_user_storage <*> volume null, <*> <*> serial <*> flags <*>"
"38","06-30","19:13:34.899","254","254","D","vold    ","Preparing: /data/system_ce/0","E421","Preparing: <*>"
"39","06-30","19:13:34.899","254","254","D","vold    ","Preparing: /data/vendor_ce/0","E421","Preparing: <*>"
"40","06-30","19:13:34.899","254","254","D","vold    ","Preparing: /data/media/0","E421","Preparing: <*>"
"41","06-30","19:13:34.899","254","254","D","vold    ","Preparing: /data/misc_ce/0","E421","Preparing: <*>"
"42","06-30","19:13:34.900","254","254","D","vold    ","Preparing: /data/data","E421","Preparing: <*>"
"43","06-30","19:13:34.900","254","254","I","vold    ","Verified that /data/system_ce/0 has the encryption policy e5b4edab9cdd467fe59c13e80b30a7b8 v2 modes 1/4 flags 0xa","E1089","Verified that <*> has the encryption policy <*> <*> modes <*> flags <*>"
"44","06-30","19:13:34.900","254","254","I","vold    ","Verified that /data/vendor_ce/0 has the encryption policy e5b4edab9cdd467fe59c13e80b30a7b8 v2 modes 1/4 flags 0xa","E1089","Verified that <*> has the encryption policy <*> <*> modes <*> flags <*>"
"45","06-30","19:13:34.900","254","254","I","vold    ","Verified that /data/media/0 has the encryption policy e5b4edab9cdd467fe59c13e80b30a7b8 v2 modes 1/4 flags 0xa","E1089","Verified that <*> has the encryption policy <*> <*> modes <*> flags <*>"
"46","06-30","19:13:34.900","254","254","I","vold    ","Verified that /data/misc_ce/0 has the encryption policy e5b4edab9cdd467fe59c13e80b30a7b8 v2 modes 1/4 flags 0xa","E1089","Verified that <*> has the encryption policy <*> <*> modes <*> flags <*>"
"47","06-30","19:13:34.900","254","254","I","vold    ","Verified that /data/data has the encryption policy e5b4edab9cdd467fe59c13e80b30a7b8 v2 modes 1/4 flags 0xa","E1089","Verified that <*> has the encryption policy <*> <*> modes <*> flags <*>"
"48","06-30","19:13:34.900","254","254","D","vold    ","Starting restorecon of /data/system_ce/0","E873","Starting restorecon of <*>"
"49","06-30","19:13:34.902","624","645","V","SystemServerTiming","finishUserUnlocking-0 took to complete: 0ms","E262","<*> took to complete: <*>"
"50","06-30","19:13:34.902","624","645","V","ActivityManagerTiming","FinishBooting took to complete: 88ms","E266","FinishBooting <*> <*> <*> <*>"
"51","06-30","19:13:34.904","254","254","D","vold    ","Finished restorecon of /data/system_ce/0","E874","Finished restorecon of <*>"
"52","06-30","19:13:34.904","254","254","D","vold    ","Starting restorecon of /data/vendor_ce/0","E873","Starting restorecon of <*>"
"53","06-30","19:13:34.905","254","254","D","vold    ","Finished restorecon of /data/vendor_ce/0","E874","Finished restorecon of <*>"
"54","06-30","19:13:34.905","254","254","D","vold    ","Starting restorecon of /data/misc_ce/0","E873","Starting restorecon of <*>"
"55","06-30","19:13:34.906","254","254","D","vold    ","Finished restorecon of /data/misc_ce/0","E874","Finished restorecon of <*>"
"56","06-30","19:13:34.906","254","254","D","vold    ","/system/bin/vold_prepare_subdirs","E0","<*>"
"57","06-30","19:13:34.906","254","254","D","vold    ","prepare","E2","prepare"
"58","06-30","19:13:34.906","254","254","D","vold    ","0","E0","<*>"
"59","06-30","19:13:34.906","254","254","D","vold    ","2","E0","<*>"
"60","06-30","19:13:34.910","624","644","I","DropBoxManagerService","add tag=system_server_strictmode isTagEnabled=true flags=0x2","E564","add tag= system_server_strictmode isTagEnabled= true flags= <*>"
"61","06-30","19:13:34.910","624","644","I","DropBoxManagerService","add tag=system_server_strictmode isTagEnabled=true flags=0x2","E564","add tag= system_server_strictmode isTagEnabled= true flags= <*>"
"62","06-30","19:13:34.914","624","644","I","DropBoxManagerService","add tag=system_server_strictmode isTagEnabled=true flags=0x2","E564","add tag= system_server_strictmode isTagEnabled= true flags= <*>"
"63","06-30","19:13:34.915","624","644","I","DropBoxManagerService","add tag=system_server_strictmode isTagEnabled=true flags=0x2","E564","add tag= system_server_strictmode isTagEnabled= true flags= <*>"
"64","06-30","19:13:34.915","624","644","I","DropBoxManagerService","add tag=system_server_strictmode isTagEnabled=true flags=0x2","E564","add tag= system_server_strictmode isTagEnabled= true flags= <*>"
"65","06-30","19:13:34.917","624","645","D","ColorDisplayService","setUp: currentUser=0","E986","setUp: currentUser= <*>"
"66","06-30","19:13:34.921","624","644","I","DropBoxManagerService","add tag=system_server_strictmode isTagEnabled=true flags=0x2","E564","add tag= system_server_strictmode isTagEnabled= true flags= <*>"
"67","06-30","19:13:34.927","624","645","D","ColorDisplayService","onNightDisplayAutoModeChanged: autoMode=0","E987","onNightDisplayAutoModeChanged: autoMode= <*>"
"68","06-30","19:13:34.927","624","645","I","ColorDisplayService","Turning off night display","E875","Turning off night display"
"69","06-30","19:13:34.936","624","644","I","DropBoxManagerService","add tag=system_server_strictmode isTagEnabled=true flags=0x2","E564","add tag= system_server_strictmode isTagEnabled= true flags= <*>"
