"LineId","Date","Time","Pid","Tid","Level","Component","Content","EventId","EventTemplate"
"1","11-11","22:50:14.625","0","0","I","logd    ","logdr: UID=2000 GID=2000 PID=6024 b tail=0 logMask=99 pid=0 start=0ns deadline=0ns","E0","logdr: UID= <*> GID= <*> PID= <*> b tail= <*> logMask= <*> pid= <*> start= <*> deadline= <*>"
"2","11-11","22:50:15.534","30395","30448","D","EGL_emulation","app_time_stats: avg=1000.61ms min=1000.61ms max=1000.61ms count=1","E7","app_time_stats: avg= <*> min= <*> max= <*> count= <*>"
"3","11-11","22:50:16.734","6027","6027","D","AndroidRuntime",">>>>>> START com.android.internal.os.RuntimeInit uid 2000 <<<<<<","E19",">>>>>> START <*> uid <*> <<<<<<"
"4","11-11","22:50:16.743","6027","6027","I","AndroidRuntime","Using default boot image","E50","Using <*> boot image"
"5","11-11","22:50:16.744","6027","6027","I","AndroidRuntime","Leaving lock profiling enabled","E51","Leaving <*> profiling enabled"
"6","11-11","22:50:16.750","6027","6027","I","app_process","Core platform API reporting enabled, enforcing=false","E118","Core platform API reporting enabled, enforcing= false"
"7","11-11","22:50:16.871","6027","6027","D","app_process","Time zone APEX ICU file found: /apex/com.android.tzdata/etc/icu/icu_tzdata.dat","E120","Time zone APEX ICU file found: <*>"
"8","11-11","22:50:16.873","6027","6027","D","app_process","I18n APEX ICU file found: /apex/com.android.i18n/etc/icu/icudt70l.dat","E21","<*> APEX ICU file found: <*>"
"9","11-11","22:50:16.906","6027","6027","D","AndroidRuntime","Calling main entry com.android.commands.monkey.Monkey","E52","Calling <*> entry <*>"
"10","11-11","22:50:16.907","6027","6027","W","Monkey  ","args: [-s, 400, -p, com.android.settings, --throttle, 100, --pct-touch, 60, --pct-motion, 10, --pct-nav, 10, --pct-majornav, 5, --pct-syskeys, 10, --pct-appswitch, 5, --ignore-crashes, --ignore-timeouts, --ignore-security-exceptions, -v, 1048]","E152","args: [-s, <*> -p, <*> --throttle, <*> --pct-touch, <*> --pct-motion, <*> --pct-nav, <*> --pct-majornav, <*> --pct-syskeys, <*> --pct-appswitch, <*> --ignore-crashes, --ignore-timeouts, --ignore-security-exceptions, -v, <*>"
"11","11-11","22:50:16.909","6027","6027","W","Monkey  ","arg: ""-s""","E153","arg: <*>"
"12","11-11","22:50:16.910","6027","6027","W","Monkey  ","arg: ""400""","E153","arg: <*>"
"13","11-11","22:50:16.912","6027","6027","W","Monkey  ","arg: ""-p""","E153","arg: <*>"
"14","11-11","22:50:16.913","6027","6027","W","Monkey  ","arg: ""com.android.settings""","E153","arg: <*>"
"15","11-11","22:50:16.915","6027","6027","W","Monkey  ","arg: ""--throttle""","E153","arg: <*>"
