"LineId","Date","Time","Pid","Tid","Level","Component","Content","EventId","EventTemplate"
"1","12-17","23:25:44.719","0","0","I","logd    ","logdr: UID=2000 GID=2000 PID=4195 b tail=0 logMask=99 pid=0 start=0ns deadline=0ns","E0","logdr: UID= <*> GID= <*> PID= <*> b tail= <*> logMask= <*> pid= <*> start= <*> deadline= <*>"
"2","12-17","23:25:46.863","4203","4203","D","AndroidRuntime",">>>>>> START com.android.internal.os.RuntimeInit uid 2000 <<<<<<","E10",">>>>>> START <*> uid <*> <<<<<<"
"3","12-17","23:25:46.874","4203","4203","I","AndroidRuntime","Using default boot image","E219","<*> <*> boot image"
"4","12-17","23:25:46.875","4203","4203","I","AndroidRuntime","Leaving lock profiling enabled","E233","Leaving lock profiling <*>"
"5","12-17","23:25:46.878","4203","4203","I","app_process","Core platform API reporting enabled, enforcing=false","E388","Core platform API <*> enabled, enforcing= <*>"
"6","12-17","23:25:46.990","4203","4203","D","app_process","Time zone APEX ICU file found: /apex/com.android.tzdata/etc/icu/icu_tzdata.dat","E393","Time zone APEX ICU file found: <*>"
"7","12-17","23:25:46.990","4203","4203","D","app_process","I18n APEX ICU file found: /apex/com.android.i18n/etc/icu/icudt70l.dat","E19","<*> APEX ICU file found: <*>"
"8","12-17","23:25:47.017","4203","4203","D","AndroidRuntime","Calling main entry com.android.commands.monkey.Monkey","E220","<*> <*> entry <*>"
"9","12-17","23:25:47.017","4203","4203","W","Monkey  ","args: [-p, com.android.settings, --throttle, 100, --pct-touch, 50, --pct-motion, 15, --pct-trackball, 0, --pct-nav, 15, --pct-majornav, 5, --pct-syskeys, 10, --pct-appswitch, 5, --ignore-crashes, --ignore-timeouts, --ignore-security-exceptions, -v, 4000]","E546","args: [-p, <*> --throttle, <*> --pct-touch, <*> --pct-motion, <*> --pct-trackball, <*> --pct-nav, <*> --pct-majornav, <*> --pct-syskeys, <*> --pct-appswitch, <*> --ignore-crashes, --ignore-timeouts, --ignore-security-exceptions, -v, <*>"
"10","12-17","23:25:47.018","4203","4203","W","Monkey  ","arg: ""-p""","E550","arg: <*>"
"11","12-17","23:25:47.019","4203","4203","W","Monkey  ","arg: ""com.android.settings""","E550","arg: <*>"
"12","12-17","23:25:47.019","4203","4203","W","Monkey  ","arg: ""--throttle""","E550","arg: <*>"
"13","12-17","23:25:47.020","4203","4203","W","Monkey  ","arg: ""100""","E550","arg: <*>"
"14","12-17","23:25:47.020","4203","4203","W","Monkey  ","arg: ""--pct-touch""","E550","arg: <*>"
"15","12-17","23:25:47.020","4203","4203","W","Monkey  ","arg: ""50""","E550","arg: <*>"
"16","12-17","23:25:47.020","4203","4203","W","Monkey  ","arg: ""--pct-motion""","E550","arg: <*>"
"17","12-17","23:25:47.021","4203","4203","W","Monkey  ","arg: ""15""","E550","arg: <*>"
"18","12-17","23:25:47.021","4203","4203","W","Monkey  ","arg: ""--pct-trackball""","E550","arg: <*>"
"19","12-17","23:25:47.021","4203","4203","W","Monkey  ","arg: ""0""","E550","arg: <*>"
"20","12-17","23:25:47.021","4203","4203","W","Monkey  ","arg: ""--pct-nav""","E550","arg: <*>"
"21","12-17","23:25:47.022","4203","4203","W","Monkey  ","arg: ""15""","E550","arg: <*>"
"22","12-17","23:25:47.022","4203","4203","W","Monkey  ","arg: ""--pct-majornav""","E550","arg: <*>"
"23","12-17","23:25:47.022","4203","4203","W","Monkey  ","arg: ""5""","E550","arg: <*>"
"24","12-17","23:25:47.023","4203","4203","W","Monkey  ","arg: ""--pct-syskeys""","E550","arg: <*>"
"25","12-17","23:25:47.023","4203","4203","W","Monkey  ","arg: ""10""","E550","arg: <*>"
"26","12-17","23:25:47.023","4203","4203","W","Monkey  ","arg: ""--pct-appswitch""","E550","arg: <*>"
"27","12-17","23:25:47.024","4203","4203","W","Monkey  ","arg: ""5""","E550","arg: <*>"
"28","12-17","23:25:47.024","4203","4203","W","Monkey  ","arg: ""--ignore-crashes""","E550","arg: <*>"
"29","12-17","23:25:47.024","4203","4203","W","Monkey  ","arg: ""--ignore-timeouts""","E550","arg: <*>"
"30","12-17","23:25:47.025","4203","4203","W","Monkey  ","arg: ""--ignore-security-exceptions""","E550","arg: <*>"
"31","12-17","23:25:47.025","4203","4203","W","Monkey  ","arg: ""-v""","E550","arg: <*>"
"32","12-17","23:25:47.025","4203","4203","W","Monkey  ","arg: ""4000""","E550","arg: <*>"
"33","12-17","23:25:47.026","4203","4203","W","Monkey  ","data=""com.android.settings""","E551","data= <*>"
"34","12-17","23:25:47.026","4203","4203","W","Monkey  ","arg=""--throttle"" mCurArgData=""null"" mNextArg=3 argwas=""--throttle"" nextarg=""100""","E640","arg= <*> mCurArgData= ""null"" mNextArg= <*> argwas= <*> nextarg= <*>"
"35","12-17","23:25:47.026","4203","4203","W","Monkey  ","data=""100""","E551","data= <*>"
"36","12-17","23:25:47.027","4203","4203","W","Monkey  ","arg=""--pct-touch"" mCurArgData=""null"" mNextArg=5 argwas=""--pct-touch"" nextarg=""50""","E640","arg= <*> mCurArgData= ""null"" mNextArg= <*> argwas= <*> nextarg= <*>"
"37","12-17","23:25:47.027","4203","4203","W","Monkey  ","data=""50""","E551","data= <*>"
"38","12-17","23:25:47.028","4203","4203","W","Monkey  ","arg=""--pct-motion"" mCurArgData=""null"" mNextArg=7 argwas=""--pct-motion"" nextarg=""15""","E640","arg= <*> mCurArgData= ""null"" mNextArg= <*> argwas= <*> nextarg= <*>"
"39","12-17","23:25:47.028","4203","4203","W","Monkey  ","data=""15""","E551","data= <*>"
"40","12-17","23:25:47.028","4203","4203","W","Monkey  ","arg=""--pct-trackball"" mCurArgData=""null"" mNextArg=9 argwas=""--pct-trackball"" nextarg=""0""","E640","arg= <*> mCurArgData= ""null"" mNextArg= <*> argwas= <*> nextarg= <*>"
"41","12-17","23:25:47.029","4203","4203","W","Monkey  ","data=""0""","E551","data= <*>"
"42","12-17","23:25:47.029","4203","4203","W","Monkey  ","arg=""--pct-nav"" mCurArgData=""null"" mNextArg=11 argwas=""--pct-nav"" nextarg=""15""","E640","arg= <*> mCurArgData= ""null"" mNextArg= <*> argwas= <*> nextarg= <*>"
"43","12-17","23:25:47.029","4203","4203","W","Monkey  ","data=""15""","E551","data= <*>"
"44","12-17","23:25:47.030","4203","4203","W","Monkey  ","arg=""--pct-majornav"" mCurArgData=""null"" mNextArg=13 argwas=""--pct-majornav"" nextarg=""5""","E640","arg= <*> mCurArgData= ""null"" mNextArg= <*> argwas= <*> nextarg= <*>"
"45","12-17","23:25:47.030","4203","4203","W","Monkey  ","data=""5""","E551","data= <*>"
"46","12-17","23:25:47.031","4203","4203","W","Monkey  ","arg=""--pct-syskeys"" mCurArgData=""null"" mNextArg=15 argwas=""--pct-syskeys"" nextarg=""10""","E640","arg= <*> mCurArgData= ""null"" mNextArg= <*> argwas= <*> nextarg= <*>"
"47","12-17","23:25:47.031","4203","4203","W","Monkey  ","data=""10""","E551","data= <*>"
"48","12-17","23:25:47.032","4203","4203","W","Monkey  ","arg=""--pct-appswitch"" mCurArgData=""null"" mNextArg=17 argwas=""--pct-appswitch"" nextarg=""5""","E640","arg= <*> mCurArgData= ""null"" mNextArg= <*> argwas= <*> nextarg= <*>"
"49","12-17","23:25:47.032","4203","4203","W","Monkey  ","data=""5""","E551","data= <*>"
"50","12-17","23:25:47.032","4203","4203","W","Monkey  ","arg=""--ignore-crashes"" mCurArgData=""null"" mNextArg=19 argwas=""--ignore-crashes"" nextarg=""--ignore-timeouts""","E640","arg= <*> mCurArgData= ""null"" mNextArg= <*> argwas= <*> nextarg= <*>"
"51","12-17","23:25:47.032","4203","4203","W","Monkey  ","arg=""--ignore-timeouts"" mCurArgData=""null"" mNextArg=20 argwas=""--ignore-timeouts"" nextarg=""--ignore-security-exceptions""","E640","arg= <*> mCurArgData= ""null"" mNextArg= <*> argwas= <*> nextarg= <*>"
"52","12-17","23:25:47.033","4203","4203","W","Monkey  ","arg=""--ignore-security-exceptions"" mCurArgData=""null"" mNextArg=21 argwas=""--ignore-security-exceptions"" nextarg=""-v""","E641","arg= <*> mCurArgData= ""null"" mNextArg= <*> argwas= <*> nextarg= ""-v"""
"53","12-17","23:25:47.039","4203","4203","I","Monkey  ",":Monkey: seed=1765985380805 count=4000","E21","<*> Monkey: seed= <*> count= <*>"
"54","12-17","23:25:47.039","4203","4203","I","Monkey  ",":AllowPackage: com.android.settings","E700",": AllowPackage: <*>"
"55","12-17","23:25:47.039","4203","4203","I","Monkey  ",":IncludeCategory: android.intent.category.LAUNCHER","E701",": IncludeCategory: <*>"
"56","12-17","23:25:47.039","4203","4203","I","Monkey  ",":IncludeCategory: android.intent.category.MONKEY","E701",": IncludeCategory: <*>"
"57","12-17","23:25:47.041","628","656","W","BroadcastQueue","Skipping deliver [background] BroadcastRecord{bb2271e u-1 android.net.conn.CONNECTIVITY_CHANGE} to ReceiverList{1f9fbff 4203 (unknown name)/2000/u-1 remote:fa137a0}: process gone or crashing","E865","Skipping deliver [background] <*> <*> <*> to <*> <*> ( unknown name) <*> remote: <*> process gone or crashing"
"58","12-17","23:25:47.044","4203","4203","I","Monkey  ","// Event percentages:","E246","// Event percentages: "
"59","12-17","23:25:47.045","4203","4203","I","Monkey  ","//   0: 50.0%","E702","// <*> <*>"
"60","12-17","23:25:47.045","4203","4203","I","Monkey  ","//   1: 15.0%","E702","// <*> <*>"
"61","12-17","23:25:47.045","4203","4203","I","Monkey  ","//   2: 0.0%","E702","// <*> <*>"
"62","12-17","23:25:47.045","4203","4203","I","Monkey  ","//   3: -0.0%","E702","// <*> <*>"
"63","12-17","23:25:47.045","4203","4203","I","Monkey  ","//   4: -0.0%","E702","// <*> <*>"
"64","12-17","23:25:47.045","4203","4203","I","Monkey  ","//   5: -0.0%","E702","// <*> <*>"
"65","12-17","23:25:47.045","4203","4203","I","Monkey  ","//   6: 15.0%","E702","// <*> <*>"
"66","12-17","23:25:47.045","4203","4203","I","Monkey  ","//   7: 5.0%","E702","// <*> <*>"
"67","12-17","23:25:47.045","4203","4203","I","Monkey  ","//   8: 10.0%","E702","// <*> <*>"
"68","12-17","23:25:47.045","4203","4203","I","Monkey  ","//   9: 5.0%","E702","// <*> <*>"
"69","12-17","23:25:47.046","4203","4203","I","Monkey  ","//   10: 0.0%","E702","// <*> <*>"
"70","12-17","23:25:47.046","4203","4203","I","Monkey  ","//   11: 0.0%","E702","// <*> <*>"
"71","12-17","23:25:47.046","4203","4203","I","Monkey  ",":Switch: #Intent;action=android.intent.action.MAIN;category=android.intent.category.MONKEY;launchFlags=0x10200000;component=com.android.settings/.Settings%24StorageUseActivity;end","E394",": Switch: #Intent;action= <*> <*> <*> <*>"
"72","12-17","23:25:47.046","628","1385","I","ActivityTaskManager","START u0 {act=android.intent.action.MAIN cat=[android.intent.category.MONKEY] flg=0x10200000 cmp=com.android.settings/.Settings$StorageUseActivity} from uid 2000","E880","START <*> {act= <*> cat= <*> flg= <*> cmp= <*> from uid <*>"
"73","12-17","23:25:47.047","4203","4203","I","Monkey  ","// Allowing start of Intent { act=android.intent.action.MAIN cat=[android.intent.category.MONKEY] cmp=com.android.settings/.Settings$StorageUseActivity } in package com.android.settings","E907","// Allowing start of Intent { act= <*> cat= <*> cmp= <*> } in package <*>"
"74","12-17","23:25:47.150","4203","4203","W","libc    ","Access denied finding property ""qemu.sf.lcd_density""","E924","<*> denied finding property <*>"
"75","12-17","23:25:47.157","0","0","W","audit   ","audit_lost=364 audit_rate_limit=5 audit_backlog_limit=64","E43","audit_lost= <*> audit_rate_limit= <*> audit_backlog_limit= <*>"
"76","12-17","23:25:47.157","0","0","E","audit   ","rate limit exceeded","E705","rate limit exceeded"
"77","12-17","23:25:47.147","4203","4203","W","commands.monkey","type=1400 audit(0.0:206): avc: denied { read } for name=""u:object_r:qemu_sf_lcd_density_prop:s0"" dev=""tmpfs"" ino=266 scontext=u:r:shell:s0 tcontext=u:object_r:qemu_sf_lcd_density_prop:s0 tclass=file permissive=0","E1134","type= <*> audit( <*> <*> : avc: denied { read } for name= ""u: object_r: qemu_sf_lcd_density_prop: <*> dev= ""tmpfs"" ino= <*> scontext= u: r: shell: <*> tcontext= u: object_r: qemu_sf_lcd_density_prop: <*> tclass= file permissive= <*>"
"78","12-17","23:25:47.151","4203","4203","W","libc    ","Access denied finding property ""qemu.sf.lcd_density""","E924","<*> denied finding property <*>"
"79","12-17","23:25:47.147","4203","4203","W","commands.monkey","type=1300 audit(0.0:206): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=7ffc931ee920 a2=a0000 a3=0 items=0 ppid=510 auid=4294967295 uid=2000 gid=2000 euid=2000 suid=2000 fsuid=2000 egid=2000 sgid=2000 fsgid=2000 tty=(none) ses=4294967295 exe=""/system/bin/app_process64"" subj=u:r:shell:s0 key=(null)","E1136","type= <*> audit( <*> <*> : arch= <*> syscall= <*> success= no exit= <*> <*> <*> <*> <*> <*> <*> <*> <*> items= <*> ppid= <*> auid= <*> uid= <*> gid= <*> euid= <*> suid= <*> fsuid= <*> egid= <*> sgid= <*> fsgid= <*> tty= ( none) ses= <*> exe= <*> subj= u: r: shell: <*> key= ( null) "
"80","12-17","23:25:47.147","259","259","W","auditd  ","type=1327 audit(0.0:206): proctitle=""com.android.commands.monkey""","E1138","type= <*> audit( <*> <*> : proctitle= <*>"
"81","12-17","23:25:47.147","259","259","W","auditd  ","type=1320 audit(0.0:206):","E395","type= <*> audit( <*> <*> : "
"82","12-17","23:25:47.147","4203","4203","W","commands.monkey","type=1400 audit(0.0:207): avc: denied { read } for name=""u:object_r:qemu_sf_lcd_density_prop:s0"" dev=""tmpfs"" ino=266 scontext=u:r:shell:s0 tcontext=u:object_r:qemu_sf_lcd_density_prop:s0 tclass=file permissive=0","E1134","type= <*> audit( <*> <*> : avc: denied { read } for name= ""u: object_r: qemu_sf_lcd_density_prop: <*> dev= ""tmpfs"" ino= <*> scontext= u: r: shell: <*> tcontext= u: object_r: qemu_sf_lcd_density_prop: <*> tclass= file permissive= <*>"
"83","12-17","23:25:47.153","4203","4203","I","Monkey  ",":Sending Touch (ACTION_DOWN): 0:(645.0,495.0)","E1275",": Sending Touch ( ACTION_DOWN) : <*> ( <*> <*> "
"84","12-17","23:25:47.155","628","673","V","DisplayPowerController[0]","Brightness [0.05480826] reason changing to: 'manual', previous reason: 'manual [ dim ]'.","E1357","Brightness <*> reason changing to: 'manual', previous reason: 'manual [ dim ]'."
"85","12-17","23:25:47.155","628","673","I","DisplayPowerController[0]","BrightnessEvent: disp=0, physDisp=local:4619827259835644672, brt=0.05480826, initBrt=0.01480826, rcmdBrt=NaN, preBrt=NaN, lux=0.0, preLux=0.0, hbmMax=1.0, hbmMode=off, rbcStrength=0, powerFactor=1.0, thrmMax=1.0, wasShortTermModelActive=false, flags=, reason=manual, autoBrightness=false","E1395","BrightnessEvent: disp= <*> physDisp= local: <*> brt= <*> initBrt= <*> rcmdBrt= NaN, preBrt= NaN, lux= <*> preLux= <*> hbmMax= <*> hbmMode= off, rbcStrength= <*> powerFactor= <*> thrmMax= <*> wasShortTermModelActive= false, flags= , reason= manual, autoBrightness= false"
"86","12-17","23:25:47.156","4203","4203","I","Monkey  ",":Sending Touch (ACTION_UP): 0:(642.1115,497.92984)","E1276",": Sending Touch ( ACTION_UP) : <*> ( <*> <*> "
"87","12-17","23:25:47.158","628","799","E","DisplayDeviceConfig","requesting nits when no mapping exists.","E47","requesting nits when no mapping exists."
"88","12-17","23:25:47.159","628","799","E","DisplayDeviceConfig","requesting nits when no mapping exists.","E47","requesting nits when no mapping exists."
